,is_retweet,text
1081,True,['rt']
1082,True,['rt']
1083,False,"['radical', 'left', 'lawyers', 'want', 'fbi', 'get', 'involved', 'someone', 'call', 'fbi', '36', 'years', 'ago']"
1084,False,"['chair', 'united', 'nations', 'security', 'council', 'meeting', 'iran', 'next', 'week']"
1085,False,"['doubt', 'attack', 'dr', 'ford', 'bad', 'says', 'charges', 'would', 'immediately', 'filed', 'local', 'law', 'enforcement', 'authorities', 'either', 'loving', 'parents', 'ask', 'bring', 'filings', 'forward', 'learn', 'date', 'time', 'place']"
1086,False,"['judge', 'brett', 'kavanaugh', 'fine', 'man', 'impeccable', 'reputation', 'assault', 'radical', 'left', 'wing', 'politicians', 'want', 'know', 'answers', 'want', 'destroy', 'delay', 'facts', 'matter', 'go', 'every', 'single', 'day', 'c']"
1087,False,"['america', 'winning']"
1088,False,"['thank', 'las', 'vegas', 'nevada', 'love', 'maga']"
1089,False,"['make', 'america', 'great']"
1090,False,"['landing', 'las', 'vegas', 'make', 'america', 'great', 'rally', 'supporting', 'also', 'interview', 'live', 'big', 'crowd', 'long', 'lines', 'great', 'maga']"
1091,False,[]
1092,False,"['way', 'las', 'vegas', 'nevada', 'look', 'forward', 'seeing', 'everyone', 'tonight', 'maga']"
1093,False,[]
1094,False,"['north', 'korea', 'identified', 'result', 'summit', 'chairman', 'kim', 'heroes', 'home', 'may', 'rest', 'peace', 'hopefully', 'families', 'closure']"
1095,False,"['army', 'master', 'sgt', 'charles', 'h', 'mcdaniel', '32', 'vernon', 'indiana', 'army', 'pfc', 'william', 'h', 'jones', '19', 'nash', 'county', 'north', 'carolina', 'first', 'american', 'remains']"
1096,False,"['congratulations', 'good', 'friend', 'prime', 'minister', 'huge', 'election', 'victory', 'japan', 'looking', 'forward', 'many', 'years', 'working', 'together', 'see', 'new', 'york', 'next', 'week']"
1097,False,"['running', 'congress', '11th', 'district', 'new', 'jersey', 'outstanding', 'every', 'way', 'strong', 'borders', 'loves', 'military', 'vets', 'big', 'crime', 'fighter', 'jay', 'full', 'total', 'endorsement']"
1098,False,"['amp', 'p', '500', 'hits', 'time', 'high', 'congratulations', 'usa']"
1099,False,"['want', 'know', 'money', 'border', 'security', 'wall', 'ridiculous', 'spending', 'bill', 'come', 'midterms', 'dems', 'obstructing', 'law', 'enforcement', 'border', 'security', 'republicans', 'must', 'finally', 'get', 'tough']"
1100,False,"['thing', 'lacking', 'properly', 'secure', 'border', 'democrats', 'historic', 'level', 'obstruction', 'senator', 'david', 'perdue', 'georgia']"
1101,False,"['secure', 'border', 'democrats', 'historic', 'level', 'obstruction', 'presidents', 'fed', 'agenda', 'working', 'economy', 'growing', 'twice', 'rate', 'obama', 'nominated', 'confirmed', '68', 'federal', 'judges', '26', 'court', 'appeals', 'judges']"
1102,False,"['protect', 'countries', 'middle', 'east', 'would', 'safe', 'long', 'without', 'us', 'yet', 'continue', 'push', 'higher', 'higher', 'oil', 'prices', 'remember', 'opec', 'monopoly', 'must', 'get', 'prices']"
1103,False,"['financial', 'jobs', 'numbers', 'fantastic', 'plenty', 'new', 'high', 'paying', 'jobs', 'available', 'great', 'vibrant', 'economy', 'happy', 'start', 'looking', 'also', 'remember', 'economy', 'getting', 'better', 'vote', 'midterms']"
1104,False,[]
1105,False,"['great', 'new', 'book', 'jason', 'chaffetz', 'appropriately', 'called', 'deep', 'state', 'interesting', 'indeed']"
1106,False,"['returned', 'white', 'house', 'great', 'states', 'north', 'carolina', 'south', 'carolina', 'incredible', 'work', 'done', 'ongoing', 'fight', 'hurricane', 'florence', 'tremendous', 'talent', 'spirit']"
1107,False,"['president', 'donald', 'j', 'trump', 'administration', 'providing', 'support', 'impacted', 'hurricane', 'florence']"
1108,False,"['north', 'korea', 'recommits', 'denuclearization', 'come', 'long', 'way']"
1109,False,"['impossible', 'already', '4', 'expect', 'going', 'grow', 'faster', 'faster', 'getting', 'started', 'peter', 'ferrara', 'former', 'advisor', 'president', 'reagan']"
1110,False,"['recovery', 'got', 'started', 'election', 'day', '2016', 'took', 'trump', 'tax', 'cuts', 'regulation', 'cuts', 'get', 'economy', 'booming', 'worst', 'slowest', 'economic', 'recovery', 'since', 'great', 'depression', 'took', '6', 'months', 'trump', 'get', '3', 'even', 'though', 'said']"
1111,False,"['returned', 'home', 'united', 'states', 'also', 'north', 'south', 'korea', 'file', 'joint', 'bid', 'host', '2032', 'olympics', 'exciting']"
1112,False,"['kim', 'jong', 'un', 'agreed', 'allow', 'nuclear', 'inspections', 'subject', 'final', 'negotiations', 'permanently', 'dismantle', 'test', 'site', 'launch', 'pad', 'presence', 'international', 'experts', 'meantime', 'rocket', 'nuclear', 'testing', 'hero', 'remains', 'continue']"
1113,False,"['supreme', 'court', 'one', 'main', 'reasons', 'got', 'elected', 'president', 'hope', 'republican', 'voters', 'others', 'watching', 'studying', 'democrats', 'playbook']"
1114,False,[]
1115,False,"['today', 'great', 'honor', 'welcome', 'andrzej', 'duda', 'poland']"
1116,False,"['today', 'took', 'action', 'strengthen', 'nation', 'defenses', 'biological', 'threats', 'first', 'time', 'history', 'federal', 'government', 'national', 'biodefense', 'strategy', 'address', 'full', 'range', 'biological', 'threats']"
1117,False,"['thank', 'great', 'coast', 'guard', 'tremendous', 'job', 'thousands', 'lives', 'saved']"
1118,False,"['fema', 'military', 'first', 'responders', 'unbelievable', 'disaster', 'good', 'job', 'total', 'lie', 'everybody', 'knows']"
1119,False,"['right', 'everybody', 'saying', 'great', 'job', 'hurricane', 'florence', '100', 'correct', 'fooled', 'point', 'near', 'future', 'democrats', 'start', 'ranting']"
1120,False,"['happy', '71st', 'birthday', 'great', 'united', 'states', 'air', 'force']"
1121,False,"['china', 'taking', 'advantage', 'united', 'states', 'trade', 'many', 'years', 'also', 'know', 'one', 'knows', 'stop', 'great', 'fast', 'economic', 'retaliation', 'china', 'farmers', 'ranchers', 'industrial', 'workers', 'targeted']"
1122,False,"['china', 'openly', 'stated', 'actively', 'trying', 'impact', 'change', 'election', 'attacking', 'farmers', 'ranchers', 'industrial', 'workers', 'loyalty', 'china', 'understand', 'people', 'great', 'patriots', 'fully', 'understand']"
1123,False,"['campaign', 'unprecedented', 'history', 'congressman', 'peter', 'king', 'really', 'bad', 'things', 'happening', 'exposed', 'big', 'stuff']"
1124,False,"['disclosed', 'basis', 'fisa', 'warrants', 'important', 'information', 'kept', 'court', 'going', 'disproportionate', 'influence', 'fake', 'dossier', 'basically', 'counter', 'terrorism', 'tool', 'used', 'spy', 'presidential']"
1125,False,"['today', 'celebrate', 'hispanic', 'heritage', 'month', 'share', 'gratitude', 'ways', 'hispanic', 'americans', 'make', 'country', 'flourish', 'prosper', 'today', 'every', 'day', 'honor', 'cherish', 'celebrate', 'hispanic', 'american', 'workers', 'families', 'students', 'businesses', 'leaders']"
1126,False,"['met', 'john', 'james', 'michigan', 'every', 'single', 'quality', 'next', 'great', 'senator', 'michigan', 'people', 'michigan', 'get', 'know', 'john', 'say', 'true', 'star', 'also', 'distinguished', 'military', 'combat', 'vet']"
1127,False,"['great', 'honor', 'host', 'today', 'inaugural', 'meeting', 'president', 'national', 'council', 'american', 'worker', 'roosevelt', 'room', 'read']"
1128,False,[]
1129,False,"['happy', 'constitution', 'day']"
1130,False,"['join', 'las', 'vegas', 'nevada', '7', '00pm', 'make', 'america', 'great', 'rally', 'tickets']"
1131,False,"['americans', 'deserve', 'know', 'lowest', 'drug', 'price', 'pharmacy', 'gag', 'clauses', 'prevent', 'pharmacist', 'telling', 'support', 'legislation', 'remove', 'gag', 'clauses', 'urge', 'senate', 'act', 'americanpatientsfirst']"
1132,False,"['immediately', 'comey', 'firing', 'peter', 'strzok', 'texted', 'lover', 'lisa', 'page', 'need', 'open', 'case', 'waiting', 'andy', 'mccabe', 'also', 'fired', 'acting', 'page', 'answered', 'need', 'lock', 'redacted', 'formal', 'chargeable', 'way', 'soon', 'wow', 'conspiracy', 'caught']"
1133,False,"['lisa', 'page', 'testimony', 'evidence', 'collusion', 'mueller', 'appointment', 'catherine', 'herridge', 'therefore', 'case', 'never', 'allowed', 'brought', 'totally', 'illegal', 'witch', 'hunt']"
1134,False,"['steel', 'industry', 'talk', 'world', 'given', 'new', 'life', 'thriving', 'billions', 'dollars', 'spent', 'new', 'plants', 'around', 'country']"
1135,False,"['tariffs', 'put', 'u', 'strong', 'bargaining', 'position', 'billions', 'dollars', 'jobs', 'flowing', 'country', 'yet', 'cost', 'increases', 'thus', 'far', 'almost', 'unnoticeable', 'countries', 'make', 'fair', 'deals', 'us', 'tariffed']"
1136,False,"['lot', 'small', 'amp', 'medium', 'size', 'enterprises', 'registering', 'good', 'profit', 'sometimes', 'record', 'profits', 'stocks', 'well', 'low', 'income', 'workers', 'getting', 'big', 'raises', 'awful', 'lot', 'good', 'things', 'going', 'pres', 'obama', 'watch', 'peter', 'morici']"
1137,True,"['rt', 'rain', 'florence', 'next', 'days', 'cause', 'flooding', 'many', 'parts', 'carolinas', 'expect', 'flash', 'flooding', 'time']"
1138,True,"['rt', 'see', 'something', 'tell', 'local', 'authorities', 'saw', 'saw', 'occurred', 'suspicious']"
1139,True,"['rt', 'personnel', 'assets', 'place', 'responding', 'aircrews', 'teams', 'across', 'country', 'staging']"
1140,True,"['rt', 'electric', 'customers', 'may', 'see', 'electric', 'company', 'personnel', 'neighborhoods', 'energy', 'grid', 'heavily', 'interconnect']"
1141,True,"['rt', 'listen', 'local', 'officials', 'return', 'say', 'safe', 'florence', 'florencenc']"
1142,True,"['rt', 'uscg', 'crews', 'coordinated', 'rescue', '57', 'people', '8', 'pets', 'far', 'hurricaneflorence']"
1143,True,"['rt', 'know', 'much', 'love', 'pets', 'want', 'keep', 'safe', 'flooding', 'hurricaneflorence', 'florence']"
1144,True,"['rt', 'finished', 'briefing', 'homeland', 'security', 'team', 'hurricane', 'florence', 'w', 'brock', 'entire', 'fed']"
1145,True,"['rt', 'protect', 'family', 'use', 'portable', 'generator', 'grill', 'camp', 'stove', 'improperly', 'vented', 'heater', 'indoors', 'ca']"
1146,True,"['rt', 'power', 'outage', 'storm', 'run', 'generator', 'motor', 'vehicle', 'gasoline', 'powered', 'engine', 'less', '20', 'feet', 'ope']"
1147,True,"['rt', 'type', 'flooding', 'much', 'state', 'encountering', 'travel', 'safe', 'impassable', 'help', 'us', 'keep', 'limited', 'rout']"
1148,True,"['rt', 'urban', 'search', 'amp', 'rescue', 'teams', 'along', 'amp', 'supporting', 'local', 'responders', 'florence', 'water', 'res']"
1149,True,"['rt', 'traveling', 'northcarolina', 'tomorrow', 'meet', 'state', 'local', 'leadership', 'responding', 'florence', 'ensu']"
1150,True,"['rt', 'pets', 'family', 'soldiers', 'conduct', 'ongoing', 'rescue', 'recovery', 'efforts', 'help', 'affected', 'b']"
1151,True,"['rt', 'northcom', 'would', 'like', 'highlight', 'incredible', 'work', 'done', 'state', 'amp', 'local', 'first', 'responders', 'posture']"
1152,True,"['rt', 'scguard', 'soldiers', 'w', '4', '118', 'combined', 'arms', 'battalion', 'conducted', 'high', 'water', 'rescue', 'amp', 'evacuation', 'chesterfield', 'county', 'c']"
1153,True,"['rt', 'florence', 'sigue', 'causando', 'inundaciones', 'repentinas', 'tornados', 'mant', 'ngase', 'seguro', 'aseg', 'rese', 'de', 'recibir', 'actualizaciones', 'por']"
1154,True,"['rt', 'por', 'favor', 'comparta', 'este', 'mensaje', 'de', 'seguridad', 'exhorte', 'todos', 'estar', 'pendientes', 'las', 'predicciones', 'del', 'clima', 'florence', 'co']"
1155,False,"['consumer', 'sentiment', 'hit', 'highest', 'level', '17', 'years', 'year', 'sentiment', 'fell', '11', '2015', 'obama', 'year', 'rose', '16', 'since', 'election', 'trumptime']"
1156,False,"['best', 'economic', 'numbers', 'decades', 'democrats', 'take', 'control', 'kiss', 'newfound', 'wealth', 'goodbye']"
1157,False,"['watch', '6', '00', 'p', 'russian', 'hoax', 'big', 'topic', 'mainstream', 'media', 'often', 'referred', 'fake', 'news', 'media', 'hates', 'discuss', 'real', 'facts']"
1158,False,"['congratulations', 'mexican', 'friends', 'national', 'independence', 'day', 'great', 'things', 'together']"
1159,True,"['rt', 'think', 'full', 'transparency', 'order', 'sundayfutures']"
1160,False,"['watched', 'sunday', 'morning', 'futures', 'show', 'mandatory', 'watching', 'want', 'understand', 'massive', 'governmental', 'corruption', 'russian', 'hoax', 'rebroadcast', 'evening', '6', '00', 'p', 'must', 'see']"
1161,False,"['fema', 'first', 'responders', 'law', 'enforcement', 'working', 'really', 'hard', 'hurricane', 'florence', 'storm', 'begins', 'finally', 'recede', 'kick', 'even', 'higher', 'gear', 'professional']"
1162,False,"['illegal', 'mueller', 'witch', 'hunt', 'continues', 'search', 'crime', 'never', 'collusion', 'russia', 'except', 'clinton', 'campaign', '17', 'angry', 'democrats', 'looking', 'anything', 'find', 'unfair', 'bad', 'country', 'also', 'allowed', 'law']"
1163,False,"['exclusive', 'donald', 'trump', 'jr', 'obama', 'dad', 'fixed', 'economy', 'could', 'via']"
1164,True,"['rt', 'hurricane', 'florence', 'response', 'disaster', 'response', 'requires', 'teamwork', 'coordination', 'levels', 'check', 'incredible']"
1165,False,"['five', 'deaths', 'recorded', 'thus', 'far', 'regard', 'hurricane', 'florence', 'deepest', 'sympathies', 'warmth', 'go', 'families', 'friends', 'victims', 'may', 'god']"
1166,False,"['republican', 'leadership', 'learn', 'played', 'like', 'fiddle', 'democrats', 'border', 'security', 'building', 'wall', 'without', 'borders', 'country', 'open', 'borders', 'democrats', 'want', 'nothing', 'crime', 'finish', 'wall']"
1167,False,"['poll', 'numbers', 'good', 'economy', 'best', 'ever', 'rigged', 'russian', 'witch', 'hunt', 'would', '25', 'points', 'higher', 'highly', 'conflicted', 'bob', 'mueller', 'amp', '17', 'angry', 'democrats', 'using', 'phony', 'issue', 'hurt', 'us', 'midterms', 'collusion']"
1168,False,"['nevada', 'great', 'friend', 'supports', 'trump', 'agenda', 'strong', 'crime', 'border', 'siege', '2nd', 'amendment', 'danny', 'loves', 'military', 'vets', 'total', 'complete', 'endorsement']"
1169,False,"['congressman', 'keith', 'rothfus', 'continues', 'great', 'job', 'people', 'pennsylvania', 'keith', 'strong', 'crime', 'border', 'second', 'amendment', 'loves', 'military', 'vets', 'total', 'endorsement']"
1170,False,"['congressman', 'pete', 'sessions', 'texas', 'great', 'job', 'fighter', 'tough', 'crime', 'border', 'fight', 'hard', 'second', 'amendment', 'loves', 'military', 'vets', 'full', 'complete', 'endorsement']"
1171,False,"['thank', 'brock', 'honor', 'never', 'support', 'president', 'administrator', 'brock']"
1172,True,"['rt', 'new', 'evacuation', 'orders', 'place', 'go', 'see', 'area', 'mandatory', 'volunte']"
1173,False,['thank']
1174,False,"['president', 'obama', 'said', '57', 'states', 'little', 'mention', 'fake', 'news', 'media', 'imagine', 'said', 'story', 'year']"
1175,False,"['gwu', 'research', 'tell', 'many', 'people', 'died', 'puerto', 'rico', 'would', 'know', 'method', 'never', 'done', 'previous', 'hurricanes', 'jurisdictions', 'know', 'many', 'people', 'killed', 'fifty', 'times', 'last', 'original', 'number', 'way']"
1176,False,"['trump', 'visited', 'island', 'territory', 'last', 'october', 'officials', 'told', 'briefing', '16', 'people', 'died', 'maria', 'washington', 'post', 'long', 'hurricane', 'took', 'place', 'many', 'months', 'went', '64', 'people', 'like', 'magic', '3000', 'people', 'killed', 'hired']"
1177,False,"['great', 'job', 'fema', 'first', 'responders', 'law', 'enforcement', 'easy', 'dangerous', 'tremendous', 'talent', 'america', 'proud', 'keep', 'going', 'finish', 'strong']"
1178,False,"['thoughts', 'prayers', 'evelyn', 'rodriguez', 'evening', 'along', 'family', 'friends', 'ripevelyn']"
1179,False,"['story', 'puerto', 'rico', 'rebuilding', 'occurred', 'president', 'done', 'extraordinary', 'job', 'cleanup', 'rebuilding', 'electrical', 'stuff', 'everything', 'else', 'people', 'puerto', 'rico', 'one', 'corrupt', 'governments', 'country']"
1180,False,"['say', 'people', 'died', 'storm', 'puerto', 'rico', 'yet', '70', 'power', 'storm', 'people', 'start', 'dying', 'point', 'recognize', 'political', 'agenda', 'couched', 'nice', 'language', 'journalism']"
1181,False,"['keep', 'great', 'work', 'thank']"
1182,True,"['rt', '1', '150', 'urban', 'search', 'rescue', 'personnel', 'integrated', 'state', 'amp', 'local', 'teams', 'nc', 'sc', 'amp', 'va', 'help', 'rescues']"
1183,False,"['love', 'cajunnavy', 'thank', 'florencehurricane2018']"
1184,True,"['rt', 'goeseast', 'captured', 'two', 'dramatic', 'views', 'hurricaneflorence', 'shortly', 'storm', 'made', 'landfall', 'near', 'wrightsvil']"
1185,True,"['rt', '7', '000', 'servicemembers', 'activeduty', 'standing', 'assist', 'hurricaneflorence', 'hits']"
1186,True,"['rt', 'use', 'resources', 'get', 'help', 'info', 'emergencies', 'call', '911', 'receive', 'info', 'shelters', 'evacuations', 'amp', 'storm']"
1187,True,"['rt', 'florencenc', 'safety', 'tips', 'stay', 'indoors', 'venture', 'storm', 'drive', 'walk', 'stagnant']"
1188,True,"['rt', 'atlantic', 'new', 'hurricane', 'florence', 'made', 'landfall', 'near', 'wrightsville', 'beach', 'north', 'carolina', '7', '15', 'edt', '1115', 'utc', 'estima']"
1189,False,"['incredible', 'job', 'done', 'fema', 'first', 'responders', 'law', 'enforcement', 'thank']"
1190,True,"['rt', 'today', 'nearly', '3', '000', 'national', 'guard', 'members', 'guam', 'hawaii', 'maryland', 'north', 'carolina', 'south', 'carolina', 'virginia', 'ar']"
1191,True,"['rt', 'created', 'rumor', 'control', 'page', 'hurricane', 'florence', 'updated', 'regularly', 'disasters', 'critical']"
1192,True,"['rt', 'hoy', 'es', 'el', 'ltimo', 'para', 'desalojar', 'si', 'est', 'en', 'la', 'ruta', 'de', 'florence', 'escuche', 'las', 'autoridades', 'locales', 'para', 'rdenes', 'de', 'de']"
1193,True,"['rt', 'ground', 'helping', 'prepare', 'hurricaneflorence', '1', '600', 'people', 'spent', 'last', 'night', '36', 'red', 'cross', 'comm']"
1194,True,"['rt', 'ordered', 'evacuate', 'ahead', 'hurricaneflorence', 'take', 'essential', 'items', 'turn', 'gas', 'electricity']"
1195,True,"['rt', 'mandatory', 'evacuation', 'zone', 'florence', 'window', 'time', 'leave', 'closing', 'rapidly', 'zones']"
1196,True,"['rt', 'atlantic', 'focus', 'wind', 'speed', 'category', 'hurricane', 'florence', 'life', 'threatening', 'storm', 'surge', 'flooding', 'catastrophic', 'fla']"
1197,True,"['rt', '1', '500', 'red', 'cross', 'disaster', 'workers', 'helping', 'hurricaneflorence', 'relief', 'efforts', '80', 'emergency', 'response', 'vehicles']"
1198,True,"['rt', 'path', 'hurricane', 'florence', 'make', 'sure', 'downloaded', 'states', 'sc', 'nc', 'va', 'official', 'emergency', 'app']"
1199,True,"['rt', 'north', 'carolina', 'itunes', 'google', 'play', 'virginia', 'itunes', 'g']"
1200,True,"['rt', '6', 'inches', 'moving', 'water', 'knock', 'adult', 'feet', 'stay', 'away', 'moving', 'water', 'floodsafety', 'florence', 'hurricanefloren']"
1201,True,"['rt', 'hurricaneflorence', 'begins', 'affect', 'sc', 'residents', 'unable', 'evacuate', 'stay', 'indoors', 'hurricane', 'amp', 'aw']"
1202,True,"['rt', 'travel', 'information', 'call', '5', '1', '1', 'follow', 'local', 'vdot', 'social', 'media', 'accounts', 'find', 'hurricane', 'florence', 'impacts']"
1203,True,"['rt', 'cannot', 'share', 'enough', 'case', 'flooding', 'move', 'higher', 'ground', 'drive', 'standing', 'flooded', 'water']"
1204,True,"['rt', 'stay', 'safe', 'shelter', 'away', 'windows', 'lowest', 'floor', 'subject', 'flooding', 'get', 'trapped', 'flooded', 'build']"
1205,False,"['gina', 'great']"
1206,False,"['john', 'kerry', 'illegal', 'meetings', 'hostile', 'iranian', 'regime', 'serve', 'undercut', 'great', 'work', 'detriment', 'american', 'people', 'told', 'wait', 'trump', 'administration', 'registered', 'foreign', 'agents', 'registration', 'act', 'bad']"
1207,True,"['rt', 'fakenews', 'hurricane', 'maria', 'death', 'tolls', 'inflated', 'amp', 'president', 'right', 'call', 'organization']"
1208,True,"['rt', 'important', 'note', 'florence', 'continues', 'close', 'carolina', 'coastline', 'storm', 'surge', 'ocean', 'problem', 'tonight']"
1209,True,"['rt', 'jamie', 'dimon', 'loves', 'president', 'trump', 'run', '2020', 'zero', 'percent', 'chance']"
1210,False,"['senator', 'debbie', 'stabenow', 'democrats', 'totally', 'approving', 'farm', 'bill', 'fighting', 'tooth', 'nail', 'allow', 'great', 'farmers', 'get', 'richly', 'deserve', 'work', 'requirements', 'imperative', 'dems', 'good']"
1211,False,"['thank', 'hurricaneflorence']"
1212,False,"['briefed', 'hurricane', 'florence', 'fema', 'first', 'responders', 'law', 'enforcement', 'supplied', 'ready']"
1213,False,['thank']
1214,False,"['wall', 'street', 'journal', 'wrong', 'pressure', 'make', 'deal', 'china', 'pressure', 'make', 'deal', 'us', 'markets', 'surging', 'collapsing', 'soon', 'taking', 'billions', 'tariffs', 'amp', 'making', 'products', 'home', 'meet', 'meet']"
1215,True,"['rt', 'storm', 'surge', 'deadly', 'anyone', 'evacuation', 'zone', 'carolinas', 'virginia', 'must', 'leave', 'yet', 'florence', 'h']"
1216,False,"['done', 'democrats', 'order', 'make', 'look', 'bad', 'possible', 'successfully', 'raising', 'billions', 'dollars', 'help', 'rebuild', 'puerto', 'rico', 'person', 'died', 'reason', 'like', 'old', 'age', 'add', 'onto', 'list', 'bad', 'politics', 'love', 'puerto', 'rico']"
1217,False,"['3000', 'people', 'die', 'two', 'hurricanes', 'hit', 'puerto', 'rico', 'left', 'island', 'storm', 'hit', 'anywhere', '6', '18', 'deaths', 'time', 'went', 'go', 'much', 'long', 'time', 'later', 'started', 'report', 'really', 'large', 'numbers', 'like', '3000']"
1218,False,"['middle', 'class', 'income', 'hits', 'time', 'high', 'continue', 'rise', 'unless', 'dems', 'get', 'destroy', 'built']"
1219,True,"['rt', 'say', 'relates', 'senate', 'intelligence', 'committee', 'investigation', 'hard', 'evidence', 'collusi']"
1220,True,"['rt', 'president', 'trump', 'would', 'need', 'magic', 'wand', 'get', '4', 'gdp', 'stated', 'president', 'obama', 'guess', 'magic', 'wand', '4', '2']"
1221,True,['rt']
1222,True,"['rt', 'found', 'nothing', 'show', 'collusion', 'president', 'trump', 'amp', 'russia', 'absolutely', 'zero', 'every', 'day', 'get']"
1223,False,"['cesspool', 'corruption', 'people', 'need', 'brought', 'justice']"
1224,False,"['text', 'messages', 'former', 'fbi', 'employees', 'peter', 'strzok', 'lisa', 'page', 'disaster', 'embarrassment', 'fbi', 'amp', 'doj', 'never', 'happened', 'learning', 'hour', 'others', 'leaking', 'like', 'mad', 'order', 'get', 'president']"
1225,False,"['completely', 'ready', 'hurricane', 'florence', 'storm', 'gets', 'even', 'larger', 'powerful', 'careful']"
1226,False,"['problem', 'banker', 'jamie', 'dimon', 'running', 'president', 'aptitude', 'smarts', 'amp', 'poor', 'public', 'speaker', 'amp', 'nervous', 'mess', 'otherwise', 'wonderful', 'made', 'lot', 'bankers', 'others', 'look', 'much', 'smarter', 'great', 'economic', 'policy']"
1227,False,"['tonight', 'great', 'honor', 'host', 'congressional', 'medal', 'honor', 'society', 'reception']"
1228,False,['hurricaneflorence']
1229,False,"['imperative', 'everyone', 'follow', 'local', 'evacuation', 'orders', 'storm', 'extremely', 'dangerous', 'safe', 'hurricaneflorence']"
1230,False,"['say', 'relates', 'senate', 'intelligence', 'committee', 'investigation', 'hard', 'evidence', 'collusion', 'richard', 'burr', 'r', 'nc', 'senate', 'intelligence', 'committee', 'chairman']"
1231,False,"['hurricane', 'florence', 'may', 'dipping', 'bit', 'south', 'hitting', 'portion', 'great', 'state', 'georgia', 'ready', 'prepared']"
1232,False,[]
1233,False,"['hurricane', 'florence', 'looking', 'even', 'bigger', 'anticipated', 'arriving', 'soon', 'fema', 'first', 'responders', 'law', 'enforcement', 'supplied', 'ready', 'safe']"
1234,False,"['got', 'pluses', 'recent', 'hurricane', 'work', 'texas', 'florida', 'unappreciated', 'great', 'job', 'puerto', 'rico', 'even', 'though', 'inaccessible', 'island', 'poor', 'electricity', 'totally', 'incompetent', 'mayor', 'san', 'juan', 'ready', 'big', 'one', 'coming']"
1235,False,"['president', 'absolutely', 'demonstrated', 'wrongdoing', 'whatsoever', 'amp', 'special', 'counsel', 'evidence', 'wrongdoing', 'words', 'time', 'end', 'witch', 'hunt', 'russian', 'collusion', 'excuse', 'democrats', 'lost', 'election']"
1236,False,"['crazy', 'maxine', 'waters', 'impeach', 'trump', 'go', 'mike', 'pence', 'get', 'democrats', 'coming', 'best', 'economy', 'history', 'country', 'would', 'totally', 'collapse', 'ever', 'took', 'control']"
1237,False,"['giving', 'information', 'causing', 'appointment', 'special', 'c', 'without', 'courage', 'convictions', 'alan', 'dershowitz', 'words', 'whole', 'thing', 'illegally', 'unfairly', 'set']"
1238,False,"['know', 'fault', 'anyone', 'else', 'comey', 'leaked', 'information', 'laundered', 'professor', 'columbia', 'law', 'school', 'shame', 'professor', 'shame', 'comey', 'snuck', 'information', 'law', 'professor', 'collaborated']"
1239,False,"['neverforget', 'september11th']"
1240,True,"['rt', 'visited', 'flight', '93', 'national', 'memorial', 'pennsylvania', 'morning', 'honor', 'memories']"
1241,False,"['safety', 'american', 'people', 'absolute', 'highest', 'priority', 'heed', 'directions', 'state', 'local', 'officials', 'please', 'prepared', 'careful', 'safe']"
1242,False,"['small', 'business', 'optimism', 'soars', 'highest', 'level', 'ever', 'breitbart', 'via']"
1243,False,"['neverforget', 'september11th']"
1244,False,"['17', 'years', 'since', 'september', '11th']"
1245,False,"['departing', 'washington', 'c', 'attend', 'flight', '93', 'september', '11th', 'memorial', 'service', 'shanksville', 'pennsylvania', 'melania', 'neverforget']"
1246,False,"['rudy', 'giuliani', 'great', 'job', 'mayor', 'nyc', 'period', 'september', '11th', 'leadership', 'bravery', 'skill', 'must', 'never', 'forgotten', 'rudy', 'true', 'warrior']"
1247,False,"['eric', 'holder', 'could', 'running', 'justice', 'department', 'right', 'would', 'behaving', 'differently']"
1248,False,"['new', 'strzok', 'page', 'texts', 'reveal', 'media', 'leak', 'strategy', 'terrible', 'nothing', 'done', 'doj', 'fbi', 'world', 'watching', 'get', 'completely']"
1249,False,"['neverforget', 'september11th']"
1250,False,"['found', 'nothing', 'show', 'collusion', 'president', 'trump', 'amp', 'russia', 'absolutely', 'zero', 'every', 'day', 'get', 'documentation', 'showing', 'collusion', 'fbi', 'amp', 'doj', 'hillary', 'campaign', 'foreign', 'spies', 'amp', 'russians', 'incredible']"
1251,False,[]
1252,False,"['calls', 'south', 'carolina', 'governor', 'henry', 'mcmaster', 'north', 'carolina', 'governor', 'roy', 'cooper', 'virginia', 'governor', 'ralph', 'northam', 'regarding', 'incoming', 'storm', 'federal', 'government', 'stands', 'ready', 'assist', '24', '7']"
1253,False,"['people', 'informed', 'one', 'worst', 'storms', 'hit', 'east', 'coast', 'many', 'years', 'also', 'looking', 'like', 'direct', 'hit', 'north', 'carolina', 'south', 'carolina', 'virginia', 'please', 'prepared', 'careful', 'safe']"
1254,False,"['briefed', 'via', 'phone', 'brock', 'along', 'mike', 'pence', 'chief', 'staff', 'john', 'kelly', 'incoming', 'storm', 'dangerous', 'heed', 'directions', 'state', 'local', 'officials', 'know', 'safe']"
1255,False,"['chuck', 'schumer', 'holding', '320', 'appointments', 'ambassadors', 'executives', 'etc', 'great', 'people', 'left', 'jobs', 'given', 'much', 'order', 'come', 'government', 'schumer', 'democrats', 'continue', 'obstruct']"
